,Dia,Hora, P(MW), Q(Mvar),Nome Elo
Elo_CPVBTB-PVEL,11,15-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,11,16-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,11,16-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,11,17-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,11,17-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,11,18-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,11,18-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,11,19-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,11,19-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,11,20-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,11,20-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,11,21-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,11,21-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,11,22-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,11,22-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,11,23-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,11,23-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,00-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,00-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,01-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,01-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,02-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,02-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,03-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,03-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,04-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,04-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,05-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,05-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,06-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,06-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,07-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,07-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,08-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,08-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,09-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,09-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,10-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,10-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,11-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,11-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,12-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,12-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,13-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,13-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,14-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,14-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,15-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,15-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,16-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,16-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,17-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,17-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,18-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,18-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,19-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,19-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,20-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,20-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,21-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,21-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,22-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,22-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,23-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,12,23-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,00-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,00-30,800.0,352.0,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,01-00,800.0,352.0,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,01-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,02-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,02-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,03-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,03-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,04-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,04-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,05-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,05-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,06-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,06-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,07-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,07-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,08-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,08-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,09-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,09-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,10-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,10-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,11-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,11-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,12-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,12-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,13-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,13-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,14-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,14-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,15-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,15-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,16-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,16-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,17-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,17-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,18-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,18-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,19-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,19-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,20-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,20-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,21-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,21-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,22-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,22-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,23-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,13,23-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,00-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,00-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,01-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,01-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,02-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,02-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,03-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,03-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,04-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,04-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,05-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,05-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,06-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,06-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,07-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,07-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,08-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,08-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,09-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,09-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,10-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,10-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,11-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,11-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,12-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,12-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,13-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,13-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,14-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,14-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,15-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,15-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,16-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,16-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,17-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,17-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,18-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,18-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,19-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,19-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,20-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,20-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,21-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,21-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,22-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,22-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,23-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,14,23-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,00-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,00-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,01-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,01-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,02-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,02-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,03-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,03-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,04-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,04-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,05-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,05-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,06-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,06-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,07-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,07-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,08-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,08-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,09-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,09-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,10-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,10-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,11-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,11-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,12-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,12-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,13-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,13-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,14-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,14-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,15-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,15-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,16-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,16-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,17-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,17-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,18-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,18-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,19-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,19-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,20-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,20-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,21-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,21-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,22-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,22-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,23-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,15,23-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,00-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,00-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,01-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,01-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,02-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,02-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,03-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,03-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,04-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,04-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,05-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,05-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,06-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,06-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,07-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,07-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,08-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,08-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,09-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,09-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,10-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,10-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,11-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,11-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,12-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,12-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,13-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,13-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,14-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,14-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,15-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,15-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,16-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,16-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,17-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,17-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,18-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,18-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,19-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,19-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,20-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,20-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,21-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,21-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,22-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,22-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,23-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,16,23-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,00-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,00-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,01-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,01-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,02-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,02-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,03-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,03-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,04-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,04-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,05-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,05-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,06-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,06-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,07-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,07-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,08-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,08-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,09-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,09-30,87.0,31.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,10-00,99.0,36.69,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,10-30,99.0,36.69,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,11-00,99.0,36.69,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,11-30,101.0,37.5,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,12-00,102.0,37.91,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,12-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,13-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,13-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,14-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,14-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,15-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,15-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,16-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,16-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,17-00,85.0,31.06,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,17-30,83.0,30.26,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,18-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,18-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,19-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,19-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,20-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,20-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,21-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,21-30,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,22-00,40.0,13.85,Elo_CPVBTB-PVEL
Elo_CPVBTB-PVEL,17,22-30,40.0,13.85,Elo_CPVBTB-PVEL
