,Dia,Hora,MW:From-To,Mvar:From-To
Fluxo_SUL-SECO,07,06-30,360.1,-1198.3999999999999
Fluxo_SUL-SECO,07,07-00,214.79999999999993,-1312.1
Fluxo_SUL-SECO,07,07-30,270.1,-1198.2
Fluxo_SUL-SECO,07,08-00,115.69999999999996,-1223.9
Fluxo_SUL-SECO,07,08-30,717.2,-1527.7
Fluxo_SUL-SECO,07,09-00,441.99999999999994,-1229.1
Fluxo_SUL-SECO,07,09-30,1052.1,-1518.4
Fluxo_SUL-SECO,07,10-00,1058.6,-1421.9
Fluxo_SUL-SECO,07,10-30,1352.1000000000001,-1263.0
Fluxo_SUL-SECO,07,11-00,1061.0000000000002,-1252.6
Fluxo_SUL-SECO,07,11-30,906.1000000000001,-1247.3
Fluxo_SUL-SECO,07,12-00,863.3000000000001,-1572.1000000000001
Fluxo_SUL-SECO,07,12-30,1190.3000000000002,-1219.4
Fluxo_SUL-SECO,07,13-00,1584.3,-1289.4
Fluxo_SUL-SECO,07,13-30,1742.0,-1226.8999999999999
Fluxo_SUL-SECO,07,14-00,2155.3,-1319.0
Fluxo_SUL-SECO,07,14-30,2179.7999999999997,-1450.7
Fluxo_SUL-SECO,07,15-00,2050.1,-1274.8
Fluxo_SUL-SECO,07,15-30,2444.4,-1345.5
Fluxo_SUL-SECO,07,16-00,2844.2000000000003,-1348.5
Fluxo_SUL-SECO,07,16-30,2646.1,-1166.5
Fluxo_SUL-SECO,07,17-00,2328.8,-1322.3000000000002
Fluxo_SUL-SECO,07,17-30,2666.0,-1163.7
Fluxo_SUL-SECO,07,18-00,2578.9,-1243.2
Fluxo_SUL-SECO,07,18-30,1763.7,-1221.3
Fluxo_SUL-SECO,07,19-00,1657.1,-1277.9
Fluxo_SUL-SECO,07,19-30,1880.3,-1197.9
Fluxo_SUL-SECO,07,20-00,2251.1,-1277.1
Fluxo_SUL-SECO,07,20-30,2460.7,-1256.0
Fluxo_SUL-SECO,07,21-00,1702.8999999999999,-1303.0
Fluxo_SUL-SECO,07,21-30,1953.9,-1275.4
Fluxo_SUL-SECO,07,22-00,2579.2,-1179.3
Fluxo_SUL-SECO,07,22-30,2786.3,-1246.7
Fluxo_SUL-SECO,07,23-00,2005.3,-1209.3
Fluxo_SUL-SECO,07,23-30,2297.5,-1250.9
Fluxo_SUL-SECO,08,00-00,1363.4,-1110.4
Fluxo_SUL-SECO,08,00-30,1121.5,-1181.2
Fluxo_SUL-SECO,08,01-00,393.2999999999999,-1395.5
Fluxo_SUL-SECO,08,01-30,608.3,-1372.2
Fluxo_SUL-SECO,08,02-00,584.4000000000001,-1356.6000000000001
Fluxo_SUL-SECO,08,02-30,447.69999999999993,-1323.8
Fluxo_SUL-SECO,08,03-00,105.90000000000008,-1331.3999999999999
Fluxo_SUL-SECO,08,03-30,539.8,-1314.3
Fluxo_SUL-SECO,08,04-00,146.0,-1302.2
Fluxo_SUL-SECO,08,04-30,422.9000000000001,-1290.6
Fluxo_SUL-SECO,08,05-00,396.9000000000001,-1279.8999999999999
Fluxo_SUL-SECO,08,05-30,309.3,-1241.2
Fluxo_SUL-SECO,08,06-00,310.4,-1195.6
Fluxo_SUL-SECO,08,06-30,295.6,-1372.6
Fluxo_SUL-SECO,08,07-00,310.0,-1334.0
Fluxo_SUL-SECO,08,07-30,360.6,-1358.0
Fluxo_SUL-SECO,08,08-00,-10.799999999999908,-1272.0
Fluxo_SUL-SECO,08,08-30,172.09999999999994,-1272.8999999999999
Fluxo_SUL-SECO,08,09-00,674.5000000000001,-1249.5
Fluxo_SUL-SECO,08,09-30,265.1,-1254.7
Fluxo_SUL-SECO,08,10-00,254.10000000000008,-1229.3
Fluxo_SUL-SECO,08,10-30,133.40000000000012,-1198.6
Fluxo_SUL-SECO,08,11-00,268.0,-1184.9
Fluxo_SUL-SECO,08,11-30,632.7,-1249.5
Fluxo_SUL-SECO,08,12-00,682.4,-1257.6
Fluxo_SUL-SECO,08,12-30,809.5999999999999,-1232.5
Fluxo_SUL-SECO,08,13-00,895.6999999999999,-1448.8
Fluxo_SUL-SECO,08,13-30,437.59999999999997,-1279.6
Fluxo_SUL-SECO,08,14-00,584.2000000000002,-1287.9
Fluxo_SUL-SECO,08,14-30,613.4999999999999,-1305.0
Fluxo_SUL-SECO,08,15-00,655.4,-1528.0
Fluxo_SUL-SECO,08,15-30,732.8,-1291.4
Fluxo_SUL-SECO,08,16-00,297.6,-1297.6
Fluxo_SUL-SECO,08,16-30,646.9000000000001,-1304.2
Fluxo_SUL-SECO,08,17-00,283.90000000000015,-1295.1
Fluxo_SUL-SECO,08,17-30,522.7,-1460.1
Fluxo_SUL-SECO,08,18-00,322.8999999999999,-1304.8
Fluxo_SUL-SECO,08,18-30,604.5999999999999,-1455.8999999999999
Fluxo_SUL-SECO,08,19-00,375.99999999999994,-1247.4
Fluxo_SUL-SECO,08,19-30,510.2,-1490.4
Fluxo_SUL-SECO,08,20-00,1125.7,-1277.7
Fluxo_SUL-SECO,08,20-30,1675.6,-1368.2
Fluxo_SUL-SECO,08,21-00,773.3000000000001,-1345.1000000000001
Fluxo_SUL-SECO,08,21-30,906.5999999999999,-1256.5
Fluxo_SUL-SECO,08,22-00,731.0000000000001,-1248.4
Fluxo_SUL-SECO,08,22-30,931.1999999999999,-1287.7
Fluxo_SUL-SECO,08,23-00,1039.6000000000001,-1175.4
Fluxo_SUL-SECO,08,23-30,1059.6000000000001,-1197.0
Fluxo_SUL-SECO,09,00-00,1564.0,-1198.1000000000001
Fluxo_SUL-SECO,09,00-30,1653.2,-1089.6
Fluxo_SUL-SECO,09,01-00,1284.1000000000001,-914.7
Fluxo_SUL-SECO,09,01-30,934.9,-972.3
Fluxo_SUL-SECO,09,02-00,-237.99999999999994,-1106.3
Fluxo_SUL-SECO,09,02-30,-624.1,-1169.9
Fluxo_SUL-SECO,09,03-00,1183.2,-881.4
Fluxo_SUL-SECO,09,03-30,575.4000000000001,-1068.1
Fluxo_SUL-SECO,09,04-00,1081.6,-972.2
Fluxo_SUL-SECO,09,04-30,232.40000000000003,-1302.1
Fluxo_SUL-SECO,09,05-00,577.3,-1202.8
Fluxo_SUL-SECO,09,05-30,332.69999999999993,-1263.3
Fluxo_SUL-SECO,09,06-00,1223.5,-1229.0
Fluxo_SUL-SECO,09,06-30,123.49999999999999,-1102.3
Fluxo_SUL-SECO,09,07-00,-835.3,-1252.8
Fluxo_SUL-SECO,09,07-30,-1103.0,-1131.5
Fluxo_SUL-SECO,09,08-00,-1095.5,-1136.4
Fluxo_SUL-SECO,09,08-30,-313.9000000000001,-1157.0
Fluxo_SUL-SECO,09,09-00,-875.1999999999998,-1216.1
Fluxo_SUL-SECO,09,09-30,233.79999999999998,-1167.2
Fluxo_SUL-SECO,09,10-00,132.0,-1289.1000000000001
Fluxo_SUL-SECO,09,10-30,950.2,-1112.6
Fluxo_SUL-SECO,09,11-00,621.2,-1248.5
Fluxo_SUL-SECO,09,11-30,907.1,-1052.0
Fluxo_SUL-SECO,09,12-00,874.5,-1061.5
Fluxo_SUL-SECO,09,12-30,1372.5,-1128.7
Fluxo_SUL-SECO,09,13-00,1135.0,-1290.2
Fluxo_SUL-SECO,09,13-30,1182.0,-1114.3
Fluxo_SUL-SECO,09,14-00,1715.8,-1227.6
Fluxo_SUL-SECO,09,14-30,1780.5,-1180.9
Fluxo_SUL-SECO,09,15-00,1205.1,-1121.0
Fluxo_SUL-SECO,09,15-30,1320.8000000000002,-1291.3
Fluxo_SUL-SECO,09,16-00,1675.3,-1144.4
Fluxo_SUL-SECO,09,16-30,877.2,-1455.2
Fluxo_SUL-SECO,09,17-00,1182.7,-1045.6
Fluxo_SUL-SECO,09,17-30,2829.8,-1203.4
Fluxo_SUL-SECO,09,18-00,3098.4,-1551.3
Fluxo_SUL-SECO,09,18-30,6725.3,-256.6
Fluxo_SUL-SECO,09,19-00,6838.8,-200.8
Fluxo_SUL-SECO,09,19-30,6261.9,-492.7
Fluxo_SUL-SECO,09,20-00,2867.2,-1315.2
Fluxo_SUL-SECO,09,20-30,2990.3,-1299.2
Fluxo_SUL-SECO,09,21-00,2791.0,-1197.0
Fluxo_SUL-SECO,09,21-30,3263.7999999999997,-1353.6
Fluxo_SUL-SECO,09,22-00,3143.2,-1147.8999999999999
Fluxo_SUL-SECO,09,22-30,3365.2,-1104.2
Fluxo_SUL-SECO,09,23-00,3464.7,-1162.7
Fluxo_SUL-SECO,09,23-30,3221.4,-1203.0
Fluxo_SUL-SECO,10,00-00,-250.7,-1125.0
Fluxo_SUL-SECO,10,00-30,-485.1,-1082.2
Fluxo_SUL-SECO,10,01-00,-390.19999999999993,-1153.4
Fluxo_SUL-SECO,10,01-30,-124.60000000000001,-982.5
Fluxo_SUL-SECO,10,02-00,-320.1,-1170.8999999999999
Fluxo_SUL-SECO,10,02-30,-215.0,-1330.2
Fluxo_SUL-SECO,10,03-00,-56.7,-1146.1000000000001
Fluxo_SUL-SECO,10,03-30,-22.69999999999991,-1236.8
Fluxo_SUL-SECO,10,04-00,25.99999999999993,-1252.8
Fluxo_SUL-SECO,10,04-30,30.1,-1324.4
Fluxo_SUL-SECO,10,05-00,41.899999999999984,-1193.1000000000001
Fluxo_SUL-SECO,10,05-30,125.10000000000002,-1209.8
Fluxo_SUL-SECO,10,06-00,-205.5,-983.1
Fluxo_SUL-SECO,10,06-30,-374.7000000000001,-1054.3
Fluxo_SUL-SECO,10,07-00,-444.40000000000003,-1216.9
Fluxo_SUL-SECO,10,07-30,-838.0,-1149.5
Fluxo_SUL-SECO,10,08-00,-1261.3000000000002,-1386.8999999999999
Fluxo_SUL-SECO,10,08-30,-1369.2,-1281.8999999999999
Fluxo_SUL-SECO,10,09-00,-1093.1,-1228.3
Fluxo_SUL-SECO,10,09-30,-1150.0,-1444.9
Fluxo_SUL-SECO,10,10-00,-1169.8000000000002,-1321.0
Fluxo_SUL-SECO,10,10-30,-1335.6000000000001,-1319.5
Fluxo_SUL-SECO,10,11-00,-1410.2,-1303.2
Fluxo_SUL-SECO,10,11-30,-1334.5,-1319.5
Fluxo_SUL-SECO,10,12-00,-874.7,-1188.6000000000001
Fluxo_SUL-SECO,10,12-30,-638.2,-1147.5
Fluxo_SUL-SECO,10,13-00,-524.3,-1218.2
Fluxo_SUL-SECO,10,13-30,-401.20000000000005,-1166.3
Fluxo_SUL-SECO,10,14-00,-405.29999999999995,-1306.2
Fluxo_SUL-SECO,10,14-30,-348.09999999999997,-1199.8999999999999
Fluxo_SUL-SECO,10,15-00,-244.40000000000003,-1093.5
Fluxo_SUL-SECO,10,15-30,-688.1,-1248.1
Fluxo_SUL-SECO,10,16-00,-868.4,-1166.5
Fluxo_SUL-SECO,10,16-30,-1213.6999999999998,-1154.5
Fluxo_SUL-SECO,10,17-00,-1526.6999999999998,-1287.6
Fluxo_SUL-SECO,10,17-30,-1041.8,-1248.1
Fluxo_SUL-SECO,10,18-00,531.4,-1197.9
Fluxo_SUL-SECO,10,18-30,-576.3,-1349.8999999999999
Fluxo_SUL-SECO,10,19-00,553.8,-1341.7
Fluxo_SUL-SECO,10,19-30,654.4,-1210.7
Fluxo_SUL-SECO,10,20-00,-221.29999999999998,-1233.1
Fluxo_SUL-SECO,10,20-30,-491.09999999999997,-1201.9
Fluxo_SUL-SECO,10,21-00,773.5,-1288.8999999999999
Fluxo_SUL-SECO,10,21-30,977.9999999999999,-1141.1
Fluxo_SUL-SECO,10,22-00,951.7,-942.1
Fluxo_SUL-SECO,10,22-30,268.40000000000003,-1131.9
Fluxo_SUL-SECO,10,23-00,-212.29999999999998,-1092.4
Fluxo_SUL-SECO,10,23-30,-255.0,-1131.0
Fluxo_SUL-SECO,11,00-00,3150.0,-908.4
Fluxo_SUL-SECO,11,00-30,732.6,-1367.2
Fluxo_SUL-SECO,11,01-00,2544.4,-1030.7
Fluxo_SUL-SECO,11,01-30,2586.9,-1018.3000000000001
Fluxo_SUL-SECO,11,02-00,1151.3,-1108.7
Fluxo_SUL-SECO,11,02-30,1183.2,-1136.1999999999998
Fluxo_SUL-SECO,11,03-00,1167.8,-1270.8
Fluxo_SUL-SECO,11,03-30,1102.6,-1124.5
Fluxo_SUL-SECO,11,04-00,992.4,-1006.9
Fluxo_SUL-SECO,11,04-30,1146.6,-1123.9
Fluxo_SUL-SECO,11,05-00,976.6999999999999,-1038.8
Fluxo_SUL-SECO,11,05-30,951.0000000000001,-1041.5
Fluxo_SUL-SECO,11,06-00,1025.6,-956.0
Fluxo_SUL-SECO,11,06-30,950.4,-1195.6
Fluxo_SUL-SECO,11,07-00,1068.0,-1100.8
Fluxo_SUL-SECO,11,07-30,872.5999999999999,-1008.1
Fluxo_SUL-SECO,11,08-00,927.4,-1126.0
Fluxo_SUL-SECO,11,08-30,936.3,-1193.2
Fluxo_SUL-SECO,11,09-00,894.5999999999999,-1187.3
Fluxo_SUL-SECO,11,09-30,607.4,-1263.8
Fluxo_SUL-SECO,11,10-00,600.5,-1256.0
Fluxo_SUL-SECO,11,10-30,889.9000000000001,-1114.3
Fluxo_SUL-SECO,11,11-00,486.2,-1282.0
Fluxo_SUL-SECO,11,11-30,641.5999999999999,-1285.6
Fluxo_SUL-SECO,11,12-00,2350.3,-1036.5
Fluxo_SUL-SECO,11,12-30,2546.2,-1055.1
Fluxo_SUL-SECO,11,13-00,2659.4,-1008.1999999999999
Fluxo_SUL-SECO,11,13-30,2768.1,-996.3000000000001
Fluxo_SUL-SECO,11,14-00,848.8,-1390.1
Fluxo_SUL-SECO,11,14-30,950.9,-1343.8999999999999
Fluxo_SUL-SECO,11,15-00,3132.3,-944.7
Fluxo_SUL-SECO,11,15-30,3393.6,-963.5
Fluxo_SUL-SECO,11,16-00,3607.6,-909.1
Fluxo_SUL-SECO,11,16-30,1290.3999999999999,-1351.7
Fluxo_SUL-SECO,11,17-00,593.0,-1352.1
Fluxo_SUL-SECO,11,17-30,1422.6999999999998,-1319.6
Fluxo_SUL-SECO,11,18-00,2096.6,-1264.7
Fluxo_SUL-SECO,11,18-30,1539.8,-1251.6
Fluxo_SUL-SECO,11,19-00,1952.0,-1230.8999999999999
Fluxo_SUL-SECO,11,19-30,2463.8,-1223.6000000000001
Fluxo_SUL-SECO,11,20-00,4477.7,-893.7
Fluxo_SUL-SECO,11,20-30,4674.900000000001,-828.7
Fluxo_SUL-SECO,11,21-00,4240.1,-869.1
Fluxo_SUL-SECO,11,21-30,4296.7,-859.6
Fluxo_SUL-SECO,11,22-00,4126.9,-894.3
Fluxo_SUL-SECO,11,22-30,3275.5,-983.2
Fluxo_SUL-SECO,11,23-00,3807.2,-917.3
Fluxo_SUL-SECO,11,23-30,2892.4,-996.8
Fluxo_SUL-SECO,12,00-00,817.0,-1103.3
Fluxo_SUL-SECO,12,00-30,882.4000000000001,-1067.8
Fluxo_SUL-SECO,12,01-00,965.2,-966.7
Fluxo_SUL-SECO,12,01-30,970.6999999999999,-1067.1
Fluxo_SUL-SECO,12,02-00,971.7,-1000.1
Fluxo_SUL-SECO,12,02-30,960.9000000000001,-1075.2
Fluxo_SUL-SECO,12,03-00,928.0,-1149.5
Fluxo_SUL-SECO,12,03-30,1254.8,-1079.1
Fluxo_SUL-SECO,12,04-00,1245.7,-1034.1
Fluxo_SUL-SECO,12,04-30,1263.9,-1039.0
Fluxo_SUL-SECO,12,05-00,1232.7,-1035.5
Fluxo_SUL-SECO,12,05-30,1017.1999999999999,-1011.3000000000001
Fluxo_SUL-SECO,12,06-00,819.3,-1018.6999999999999
Fluxo_SUL-SECO,12,06-30,350.09999999999997,-1020.0
Fluxo_SUL-SECO,12,07-00,-197.89999999999992,-1104.6
Fluxo_SUL-SECO,12,07-30,-433.50000000000006,-1093.3
Fluxo_SUL-SECO,12,08-00,-652.5999999999999,-1269.1
Fluxo_SUL-SECO,12,08-30,-898.0,-1320.0
Fluxo_SUL-SECO,12,09-00,-771.0,-1091.9
Fluxo_SUL-SECO,12,09-30,-385.0,-1039.6
Fluxo_SUL-SECO,12,10-00,-588.0,-1104.2
Fluxo_SUL-SECO,12,10-30,-516.0999999999999,-1153.4
Fluxo_SUL-SECO,12,11-00,-641.1999999999999,-1245.6
Fluxo_SUL-SECO,12,11-30,-476.8,-1295.3
Fluxo_SUL-SECO,12,12-00,-119.0,-1128.5
Fluxo_SUL-SECO,12,12-30,-10.699999999999967,-1066.9
Fluxo_SUL-SECO,12,13-00,183.3,-1149.8
Fluxo_SUL-SECO,12,13-30,168.20000000000005,-1153.8
Fluxo_SUL-SECO,12,14-00,156.9,-1071.2
Fluxo_SUL-SECO,12,14-30,149.8,-1063.9
Fluxo_SUL-SECO,12,15-00,155.20000000000007,-1099.3
Fluxo_SUL-SECO,12,15-30,301.20000000000005,-1111.4
Fluxo_SUL-SECO,12,16-00,355.20000000000005,-1047.5
Fluxo_SUL-SECO,12,16-30,521.0,-1104.5
Fluxo_SUL-SECO,12,17-00,677.0,-1142.4
Fluxo_SUL-SECO,12,17-30,1926.3999999999999,-961.0
Fluxo_SUL-SECO,12,18-00,481.90000000000003,-1291.0
Fluxo_SUL-SECO,12,18-30,1055.5,-1275.4
Fluxo_SUL-SECO,12,19-00,1144.6,-1399.8
Fluxo_SUL-SECO,12,19-30,1197.2,-1359.7
Fluxo_SUL-SECO,12,20-00,1305.6999999999998,-1282.0
Fluxo_SUL-SECO,12,20-30,1175.5,-1275.9
Fluxo_SUL-SECO,12,21-00,4430.400000000001,-749.5
Fluxo_SUL-SECO,12,21-30,1548.3,-1252.3
Fluxo_SUL-SECO,12,22-00,1061.1,-1269.7
Fluxo_SUL-SECO,12,22-30,767.1,-1274.7
Fluxo_SUL-SECO,12,23-00,2560.3,-920.7
Fluxo_SUL-SECO,12,23-30,917.8,-1132.3
Fluxo_SUL-SECO,13,00-00,450.29999999999995,-1231.1
Fluxo_SUL-SECO,13,00-30,-1000.4,-1350.2
Fluxo_SUL-SECO,13,01-00,-757.0,-1374.5
Fluxo_SUL-SECO,13,01-30,-955.8000000000001,-1379.5
Fluxo_SUL-SECO,13,02-00,1160.7,-994.5
Fluxo_SUL-SECO,13,02-30,800.1,-1057.4
Fluxo_SUL-SECO,13,03-00,720.8,-1035.7
Fluxo_SUL-SECO,13,03-30,717.3,-1133.9
Fluxo_SUL-SECO,13,04-00,657.0,-1067.5
Fluxo_SUL-SECO,13,04-30,712.9,-1060.9
Fluxo_SUL-SECO,13,05-00,652.0,-1025.7
Fluxo_SUL-SECO,13,05-30,641.2,-1026.9
Fluxo_SUL-SECO,13,06-00,68.99999999999999,-1035.5
Fluxo_SUL-SECO,13,06-30,-180.2,-1046.6
Fluxo_SUL-SECO,13,07-00,-403.0999999999999,-1150.6
Fluxo_SUL-SECO,13,07-30,-217.1,-1364.5
Fluxo_SUL-SECO,13,08-00,-74.99999999999997,-1364.6000000000001
Fluxo_SUL-SECO,13,08-30,312.5,-1198.6
Fluxo_SUL-SECO,13,09-00,-1448.1,-1354.7
Fluxo_SUL-SECO,13,09-30,-939.6000000000001,-1281.5
Fluxo_SUL-SECO,13,10-00,449.59999999999997,-1299.2
Fluxo_SUL-SECO,13,10-30,215.80000000000007,-1341.2
Fluxo_SUL-SECO,13,11-00,313.5,-1191.0
Fluxo_SUL-SECO,13,11-30,329.3000000000001,-1207.7
Fluxo_SUL-SECO,13,12-00,325.6,-1299.9
Fluxo_SUL-SECO,13,12-30,547.3999999999999,-1303.2
Fluxo_SUL-SECO,13,13-00,357.0,-1264.3
Fluxo_SUL-SECO,13,13-30,268.70000000000005,-1264.6000000000001
Fluxo_SUL-SECO,13,14-00,265.2,-1348.4
Fluxo_SUL-SECO,13,14-30,303.7,-1404.8
Fluxo_SUL-SECO,13,15-00,294.1,-1411.1
Fluxo_SUL-SECO,13,15-30,179.79999999999995,-1433.6
Fluxo_SUL-SECO,13,16-00,204.80000000000004,-1418.6
Fluxo_SUL-SECO,13,16-30,339.19999999999993,-1441.6000000000001
Fluxo_SUL-SECO,13,17-00,282.6,-1415.7
Fluxo_SUL-SECO,13,17-30,279.59999999999997,-1361.2
Fluxo_SUL-SECO,13,18-00,330.70000000000005,-1351.0
Fluxo_SUL-SECO,13,18-30,233.40000000000003,-1392.6000000000001
Fluxo_SUL-SECO,13,19-00,810.5,-1423.2
Fluxo_SUL-SECO,13,19-30,299.4,-1406.9
Fluxo_SUL-SECO,13,20-00,458.90000000000003,-1506.2
Fluxo_SUL-SECO,13,20-30,1953.1000000000001,-1276.8000000000002
Fluxo_SUL-SECO,13,21-00,273.3,-1392.5
Fluxo_SUL-SECO,13,21-30,284.4,-1389.8
Fluxo_SUL-SECO,13,22-00,481.0,-1399.6
Fluxo_SUL-SECO,13,22-30,841.6999999999999,-1343.2
Fluxo_SUL-SECO,13,23-00,1134.5,-1341.0
Fluxo_SUL-SECO,13,23-30,724.8000000000001,-1386.5
Fluxo_SUL-SECO,14,00-00,-107.39999999999999,-1089.1
Fluxo_SUL-SECO,14,00-30,641.0,-1027.7
Fluxo_SUL-SECO,14,01-00,-463.0,-858.8
Fluxo_SUL-SECO,14,01-30,-231.6999999999999,-961.0
Fluxo_SUL-SECO,14,02-00,-667.3000000000001,-968.9
Fluxo_SUL-SECO,14,02-30,-908.5,-954.2
Fluxo_SUL-SECO,14,03-00,-1009.8,-1054.6
Fluxo_SUL-SECO,14,03-30,-1205.5,-1095.0
Fluxo_SUL-SECO,14,04-00,-891.4,-1096.2
Fluxo_SUL-SECO,14,04-30,-809.6999999999999,-1019.6
Fluxo_SUL-SECO,14,05-00,-726.4,-1010.7
Fluxo_SUL-SECO,14,05-30,-921.5,-920.6
Fluxo_SUL-SECO,14,06-00,-1195.0,-896.6
Fluxo_SUL-SECO,14,06-30,-1532.7,-988.0
Fluxo_SUL-SECO,14,07-00,-2167.9,-997.5
Fluxo_SUL-SECO,14,07-30,-2318.8,-1071.2
Fluxo_SUL-SECO,14,08-00,-1408.6,-1179.4
Fluxo_SUL-SECO,14,08-30,-1385.6000000000001,-1158.5
Fluxo_SUL-SECO,14,09-00,-629.6000000000001,-1221.1
Fluxo_SUL-SECO,14,09-30,132.50000000000003,-1200.5
Fluxo_SUL-SECO,14,10-00,140.40000000000012,-1185.8
Fluxo_SUL-SECO,14,10-30,205.89999999999986,-1172.1
Fluxo_SUL-SECO,14,11-00,174.3,-1158.7
Fluxo_SUL-SECO,14,11-30,404.4,-1171.4
Fluxo_SUL-SECO,14,12-00,692.3000000000001,-1195.3999999999999
Fluxo_SUL-SECO,14,12-30,375.6000000000001,-1206.9
Fluxo_SUL-SECO,14,13-00,873.1999999999998,-1150.2
Fluxo_SUL-SECO,14,13-30,711.6000000000001,-1129.3
Fluxo_SUL-SECO,14,14-00,-101.19999999999996,-1244.2
Fluxo_SUL-SECO,14,14-30,236.89999999999998,-1301.9
Fluxo_SUL-SECO,14,15-00,345.8,-1460.2
Fluxo_SUL-SECO,14,15-30,296.5,-1443.9
Fluxo_SUL-SECO,14,16-00,109.60000000000001,-1382.1
Fluxo_SUL-SECO,14,16-30,180.99999999999997,-1454.3
Fluxo_SUL-SECO,14,17-00,229.69999999999996,-1442.3000000000002
Fluxo_SUL-SECO,14,17-30,147.00000000000006,-1379.0
Fluxo_SUL-SECO,14,18-00,260.29999999999995,-1465.2
Fluxo_SUL-SECO,14,18-30,242.89999999999998,-1405.9
Fluxo_SUL-SECO,14,19-00,437.8999999999999,-1389.5
Fluxo_SUL-SECO,14,19-30,490.8,-1553.0
Fluxo_SUL-SECO,14,20-00,394.1,-1494.6000000000001
Fluxo_SUL-SECO,14,20-30,-1068.9,-1541.0
Fluxo_SUL-SECO,14,21-00,421.5,-1473.1000000000001
Fluxo_SUL-SECO,14,21-30,481.5999999999999,-1511.2
Fluxo_SUL-SECO,14,22-00,358.50000000000006,-1426.3
Fluxo_SUL-SECO,14,22-30,320.29999999999995,-1401.5
Fluxo_SUL-SECO,14,23-00,608.6,-1329.8
Fluxo_SUL-SECO,14,23-30,775.6000000000001,-1272.0
Fluxo_SUL-SECO,15,00-00,1073.9,-969.6999999999999
Fluxo_SUL-SECO,15,00-30,1270.8999999999999,-973.1
Fluxo_SUL-SECO,15,01-00,828.1,-965.1999999999999
Fluxo_SUL-SECO,15,01-30,924.4,-905.7
Fluxo_SUL-SECO,15,02-00,1049.9,-982.7
Fluxo_SUL-SECO,15,02-30,1110.4,-997.3000000000001
Fluxo_SUL-SECO,15,03-00,1144.1,-1030.0
Fluxo_SUL-SECO,15,03-30,1201.5,-1017.0
Fluxo_SUL-SECO,15,04-00,1021.3,-1047.0
Fluxo_SUL-SECO,15,04-30,1287.8999999999999,-1034.2
Fluxo_SUL-SECO,15,05-00,1087.2,-960.0999999999999
Fluxo_SUL-SECO,15,05-30,735.8,-1039.4
Fluxo_SUL-SECO,15,06-00,436.90000000000003,-991.6999999999999
Fluxo_SUL-SECO,15,06-30,-1086.8,-1064.5
Fluxo_SUL-SECO,15,07-00,-264.8999999999999,-1138.7
Fluxo_SUL-SECO,15,07-30,-648.4,-1133.8
Fluxo_SUL-SECO,15,08-00,-659.5999999999999,-1176.1
Fluxo_SUL-SECO,15,08-30,2491.2,-1225.1
Fluxo_SUL-SECO,15,09-00,57.80000000000005,-1198.0
Fluxo_SUL-SECO,15,09-30,236.29999999999998,-1192.7
Fluxo_SUL-SECO,15,10-00,282.09999999999997,-1151.0
Fluxo_SUL-SECO,15,10-30,176.5,-1173.1000000000001
Fluxo_SUL-SECO,15,11-00,118.30000000000004,-1106.7
Fluxo_SUL-SECO,15,11-30,293.29999999999995,-1103.3
Fluxo_SUL-SECO,15,12-00,277.00000000000006,-1209.0
Fluxo_SUL-SECO,15,12-30,206.19999999999993,-1187.2
Fluxo_SUL-SECO,15,13-00,366.1,-1158.2
Fluxo_SUL-SECO,15,13-30,725.5,-1155.3
Fluxo_SUL-SECO,15,14-00,932.5,-1236.8
Fluxo_SUL-SECO,15,14-30,824.9999999999999,-1321.9
Fluxo_SUL-SECO,15,15-00,1724.5,-1307.6000000000001
Fluxo_SUL-SECO,15,15-30,171.39999999999998,-1333.6
Fluxo_SUL-SECO,15,16-00,195.80000000000004,-1343.5
Fluxo_SUL-SECO,15,16-30,250.7,-1430.3999999999999
Fluxo_SUL-SECO,15,17-00,395.59999999999997,-1490.8999999999999
Fluxo_SUL-SECO,15,17-30,307.4,-1443.6
Fluxo_SUL-SECO,15,18-00,273.3999999999999,-1446.6
Fluxo_SUL-SECO,15,18-30,165.8,-1442.6
Fluxo_SUL-SECO,15,19-00,100.69999999999997,-1407.0
Fluxo_SUL-SECO,15,19-30,550.9,-1351.0
Fluxo_SUL-SECO,15,20-00,930.1,-1364.2
Fluxo_SUL-SECO,15,20-30,1122.3,-1508.7
Fluxo_SUL-SECO,15,21-00,448.1,-1480.0
Fluxo_SUL-SECO,15,21-30,680.0999999999999,-1396.9
Fluxo_SUL-SECO,15,22-00,1158.1999999999998,-1171.3
Fluxo_SUL-SECO,15,22-30,1422.0000000000002,-1170.8999999999999
Fluxo_SUL-SECO,15,23-00,1677.6,-1153.7
Fluxo_SUL-SECO,15,23-30,1399.6,-1179.5
Fluxo_SUL-SECO,16,00-00,2260.4,-937.2
Fluxo_SUL-SECO,16,00-30,1833.2,-1079.8
Fluxo_SUL-SECO,16,01-00,536.1,-1123.9
Fluxo_SUL-SECO,16,01-30,576.8,-1090.2
Fluxo_SUL-SECO,16,02-00,797.6,-1122.5
Fluxo_SUL-SECO,16,02-30,720.7,-1142.9
Fluxo_SUL-SECO,16,03-00,1939.3,-879.1
Fluxo_SUL-SECO,16,03-30,1985.1000000000001,-974.7
Fluxo_SUL-SECO,16,04-00,749.9,-1220.9
Fluxo_SUL-SECO,16,04-30,670.2,-1236.7
Fluxo_SUL-SECO,16,05-00,645.9,-1103.6
